Type,Entry Time,Exit Time,Entry Price,Exit Price,Points,PnL INR,Cumulative PnL INR
SHORT,2018-10-11 09:15:00+05:30,2018-10-11 12:00:00+05:30,24597.7,24860.95,-263.25,-7897.5,543595.5
LONG,2018-10-11 12:00:00+05:30,2018-10-11 14:15:00+05:30,24860.95,24697.7,-163.25,-4897.5,538698.0
SHORT,2018-10-11 14:15:00+05:30,2018-10-12 09:15:00+05:30,24697.7,25215.45,-517.75,-15532.5,523165.5
LONG,2018-10-12 09:15:00+05:30,2018-10-15 09:15:00+05:30,25215.45,25201.1,-14.35,-430.5,522735.0
SHORT,2018-10-15 09:15:00+05:30,2018-10-15 12:25:00+05:30,25201.1,25350.0,-148.9,-4467.0,518268.0
LONG,2018-10-15 12:25:00+05:30,2018-10-15 14:25:00+05:30,25350.0,25251.45,-98.55,-2956.5,515311.5
SHORT,2018-10-15 14:25:00+05:30,2018-10-16 09:20:00+05:30,25251.45,25517.45,-266.0,-7980.0,507331.5
LONG,2018-10-16 09:20:00+05:30,2018-10-16 12:20:00+05:30,25517.45,25552.6,35.15,1054.5,508386.0
SHORT,2018-10-16 12:20:00+05:30,2018-10-17 09:15:00+05:30,25552.6,25826.5,-273.9,-8217.0,500169.0
LONG,2018-10-17 09:15:00+05:30,2018-10-17 11:30:00+05:30,25826.5,25596.65,-229.85,-6895.5,493273.5
SHORT,2018-10-17 11:30:00+05:30,2018-10-22 09:15:00+05:30,25596.65,25261.35,335.3,10059.0,503332.5
LONG,2018-10-22 09:15:00+05:30,2018-10-22 13:35:00+05:30,25261.35,25285.4,24.05,721.5,504054.0
SHORT,2018-10-22 13:35:00+05:30,2018-10-23 15:20:00+05:30,25285.4,25015.15,270.25,8107.5,512161.5
LONG,2018-10-23 15:20:00+05:30,2018-10-24 13:50:00+05:30,25015.15,25031.75,16.6,498.0,512659.5
SHORT,2018-10-24 13:50:00+05:30,2018-10-24 15:10:00+05:30,25031.75,25123.3,-91.55,-2746.5,509913.0
LONG,2018-10-24 15:10:00+05:30,2018-10-25 10:15:00+05:30,25123.3,24877.45,-245.85,-7375.5,502537.5
SHORT,2018-10-25 10:15:00+05:30,2018-10-29 10:05:00+05:30,24877.45,24611.8,265.65,7969.5,510507.0
LONG,2018-10-29 10:05:00+05:30,2018-10-30 11:30:00+05:30,24611.8,24868.45,256.65,7699.5,518206.5
SHORT,2018-10-30 11:30:00+05:30,2018-10-31 12:05:00+05:30,24868.45,24787.85,80.6,2418.0,520624.5
LONG,2018-10-31 12:05:00+05:30,2018-11-02 14:20:00+05:30,24787.85,25715.2,927.35,27820.5,548445.0
SHORT,2018-11-02 14:20:00+05:30,2018-11-05 15:15:00+05:30,25715.2,25763.75,-48.55,-1456.5,546988.5
LONG,2018-11-05 15:15:00+05:30,2018-11-06 13:45:00+05:30,25763.75,25686.95,-76.8,-2304.0,544684.5
SHORT,2018-11-06 13:45:00+05:30,2018-11-07 17:55:00+05:30,25686.95,25758.55,-71.6,-2148.0,542536.5
LONG,2018-11-07 17:55:00+05:30,2018-11-12 10:10:00+05:30,25758.55,25734.5,-24.05,-721.5,541815.0
SHORT,2018-11-12 10:10:00+05:30,2018-11-13 12:10:00+05:30,25734.5,25551.85,182.65,5479.5,547294.5
LONG,2018-11-13 12:10:00+05:30,2018-11-14 14:00:00+05:30,25551.85,25886.35,334.5,10035.0,557329.5
SHORT,2018-11-14 14:00:00+05:30,2018-11-15 11:25:00+05:30,25886.35,26008.1,-121.75,-3652.5,553677.0
LONG,2018-11-15 11:25:00+05:30,2018-11-16 11:30:00+05:30,26008.1,26155.65,147.55,4426.5,558103.5
SHORT,2018-11-16 11:30:00+05:30,2018-11-19 09:20:00+05:30,26155.65,26306.75,-151.1,-4533.0,553570.5
LONG,2018-11-19 09:20:00+05:30,2018-11-19 14:25:00+05:30,26306.75,26261.45,-45.3,-1359.0,552211.5
SHORT,2018-11-19 14:25:00+05:30,2018-11-21 09:20:00+05:30,26261.45,26196.9,64.55,1936.5,554148.0
LONG,2018-11-21 09:20:00+05:30,2018-11-22 13:05:00+05:30,26196.9,26192.4,-4.5,-135.0,554013.0
SHORT,2018-11-22 13:05:00+05:30,2018-11-26 09:20:00+05:30,26192.4,26129.9,62.5,1875.0,555888.0
LONG,2018-11-26 09:20:00+05:30,2018-11-27 12:55:00+05:30,26129.9,26297.55,167.65,5029.5,560917.5
SHORT,2018-11-27 12:55:00+05:30,2018-11-27 13:00:00+05:30,26297.55,26414.3,-116.75,-3502.5,557415.0
LONG,2018-11-27 13:00:00+05:30,2018-11-28 14:00:00+05:30,26414.3,26471.25,56.95,1708.5,559123.5
SHORT,2018-11-28 14:00:00+05:30,2018-11-29 09:15:00+05:30,26471.25,26589.95,-118.7,-3561.0,555562.5
LONG,2018-11-29 09:15:00+05:30,2018-11-30 11:50:00+05:30,26589.95,26806.9,216.95,6508.5,562071.0
SHORT,2018-11-30 11:50:00+05:30,2018-12-03 09:15:00+05:30,26806.9,26970.6,-163.7,-4911.0,557160.0
LONG,2018-12-03 09:15:00+05:30,2018-12-03 12:15:00+05:30,26970.6,26811.9,-158.7,-4761.0,552399.0
SHORT,2018-12-03 12:15:00+05:30,2018-12-06 13:05:00+05:30,26811.9,26314.95,496.95,14908.5,567307.5
LONG,2018-12-06 13:05:00+05:30,2018-12-06 13:50:00+05:30,26314.95,26199.2,-115.75,-3472.5,563835.0
SHORT,2018-12-06 13:50:00+05:30,2018-12-07 09:15:00+05:30,26199.2,26300.8,-101.6,-3048.0,560787.0
LONG,2018-12-07 09:15:00+05:30,2018-12-07 13:00:00+05:30,26300.8,26344.45,43.65,1309.5,562096.5
SHORT,2018-12-07 13:00:00+05:30,2018-12-07 15:00:00+05:30,26344.45,26530.5,-186.05,-5581.5,556515.0
LONG,2018-12-07 15:00:00+05:30,2018-12-10 09:15:00+05:30,26530.5,26256.95,-273.55,-8206.5,548308.5
SHORT,2018-12-10 09:15:00+05:30,2018-12-11 11:15:00+05:30,26256.95,25977.5,279.45,8383.5,556692.0
LONG,2018-12-11 11:15:00+05:30,2018-12-13 14:10:00+05:30,25977.5,26820.8,843.3,25299.0,581991.0
SHORT,2018-12-13 14:10:00+05:30,2018-12-17 09:15:00+05:30,26820.8,26995.0,-174.2,-5226.0,576765.0
LONG,2018-12-17 09:15:00+05:30,2018-12-17 13:40:00+05:30,26995.0,26934.0,-61.0,-1830.0,574935.0
SHORT,2018-12-17 13:40:00+05:30,2018-12-17 15:00:00+05:30,26934.0,27036.3,-102.3,-3069.0,571866.0
LONG,2018-12-17 15:00:00+05:30,2018-12-18 09:15:00+05:30,27036.3,26893.65,-142.65,-4279.5,567586.5
SHORT,2018-12-18 09:15:00+05:30,2018-12-18 13:05:00+05:30,26893.65,26956.5,-62.85,-1885.5,565701.0
LONG,2018-12-18 13:05:00+05:30,2018-12-20 09:15:00+05:30,26956.5,27198.65,242.15,7264.5,572965.5
SHORT,2018-12-20 09:15:00+05:30,2018-12-20 12:55:00+05:30,27198.65,27259.05,-60.4,-1812.0,571153.5
LONG,2018-12-20 12:55:00+05:30,2018-12-21 10:15:00+05:30,27259.05,27160.9,-98.15,-2944.5,568209.0
SHORT,2018-12-21 10:15:00+05:30,2018-12-24 12:35:00+05:30,27160.9,26862.15,298.75,8962.5,577171.5
LONG,2018-12-24 12:35:00+05:30,2018-12-24 14:30:00+05:30,26862.15,26719.3,-142.85,-4285.5,572886.0
SHORT,2018-12-24 14:30:00+05:30,2018-12-26 13:15:00+05:30,26719.3,26588.75,130.55,3916.5,576802.5
LONG,2018-12-26 13:15:00+05:30,2018-12-27 10:10:00+05:30,26588.75,26967.1,378.35,11350.5,588153.0
SHORT,2018-12-27 10:10:00+05:30,2018-12-28 09:15:00+05:30,26967.1,27083.95,-116.85,-3505.5,584647.5
LONG,2018-12-28 09:15:00+05:30,2019-01-01 09:20:00+05:30,27083.95,27096.95,13.0,390.0,585037.5
SHORT,2019-01-01 09:20:00+05:30,2019-01-01 14:25:00+05:30,27096.95,27188.25,-91.3,-2739.0,582298.5
LONG,2019-01-01 14:25:00+05:30,2019-01-02 09:35:00+05:30,27188.25,27263.75,75.5,2265.0,584563.5
SHORT,2019-01-02 09:35:00+05:30,2019-01-04 11:05:00+05:30,27263.75,27100.5,163.25,4897.5,589461.0
LONG,2019-01-04 11:05:00+05:30,2019-01-04 14:10:00+05:30,27100.5,27090.5,-10.0,-300.0,589161.0
SHORT,2019-01-04 14:10:00+05:30,2019-01-07 09:15:00+05:30,27090.5,27379.3,-288.8,-8664.0,580497.0
LONG,2019-01-07 09:15:00+05:30,2019-01-07 14:45:00+05:30,27379.3,27347.85,-31.45,-943.5,579553.5
SHORT,2019-01-07 14:45:00+05:30,2019-01-08 13:05:00+05:30,27347.85,27343.85,4.0,120.0,579673.5
LONG,2019-01-08 13:05:00+05:30,2019-01-09 13:50:00+05:30,27343.85,27560.4,216.55,6496.5,586170.0
SHORT,2019-01-09 13:50:00+05:30,2019-01-09 14:50:00+05:30,27560.4,27667.8,-107.4,-3222.0,582948.0
LONG,2019-01-09 14:50:00+05:30,2019-01-10 12:05:00+05:30,27667.8,27526.6,-141.2,-4236.0,578712.0
SHORT,2019-01-10 12:05:00+05:30,2019-01-11 15:00:00+05:30,27526.6,27503.8,22.8,684.0,579396.0
LONG,2019-01-11 15:00:00+05:30,2019-01-14 09:15:00+05:30,27503.8,27266.15,-237.65,-7129.5,572266.5
SHORT,2019-01-14 09:15:00+05:30,2019-01-14 13:30:00+05:30,27266.15,27283.45,-17.3,-519.0,571747.5
LONG,2019-01-14 13:30:00+05:30,2019-01-16 13:50:00+05:30,27283.45,27474.85,191.4,5742.0,577489.5
SHORT,2019-01-16 13:50:00+05:30,2019-01-17 14:20:00+05:30,27474.85,27471.9,2.95,88.5,577578.0
LONG,2019-01-17 14:20:00+05:30,2019-01-18 09:25:00+05:30,27471.9,27447.25,-24.65,-739.5,576838.5
SHORT,2019-01-18 09:25:00+05:30,2019-01-21 09:45:00+05:30,27447.25,27563.15,-115.9,-3477.0,573361.5
LONG,2019-01-21 09:45:00+05:30,2019-01-22 09:15:00+05:30,27563.15,27467.3,-95.85,-2875.5,570486.0
SHORT,2019-01-22 09:15:00+05:30,2019-01-22 13:50:00+05:30,27467.3,27507.05,-39.75,-1192.5,569293.5
LONG,2019-01-22 13:50:00+05:30,2019-01-23 13:40:00+05:30,27507.05,27468.55,-38.5,-1155.0,568138.5
SHORT,2019-01-23 13:40:00+05:30,2019-01-24 15:10:00+05:30,27468.55,27292.7,175.85,5275.5,573414.0
LONG,2019-01-24 15:10:00+05:30,2019-01-25 13:40:00+05:30,27292.7,27283.75,-8.95,-268.5,573145.5
SHORT,2019-01-25 13:40:00+05:30,2019-01-29 15:20:00+05:30,27283.75,26648.35,635.4,19062.0,592207.5
LONG,2019-01-29 15:20:00+05:30,2019-01-30 14:45:00+05:30,26648.35,26755.8,107.45,3223.5,595431.0
SHORT,2019-01-30 14:45:00+05:30,2019-01-31 09:25:00+05:30,26755.8,26942.05,-186.25,-5587.5,589843.5
LONG,2019-01-31 09:25:00+05:30,2019-02-01 13:45:00+05:30,26942.05,27278.6,336.55,10096.5,599940.0
SHORT,2019-02-01 13:45:00+05:30,2019-02-04 14:00:00+05:30,27278.6,27050.45,228.15,6844.5,606784.5
LONG,2019-02-04 14:00:00+05:30,2019-02-05 14:00:00+05:30,27050.45,27242.1,191.65,5749.5,612534.0
SHORT,2019-02-05 14:00:00+05:30,2019-02-06 09:25:00+05:30,27242.1,27371.75,-129.65,-3889.5,608644.5
LONG,2019-02-06 09:25:00+05:30,2019-02-07 12:00:00+05:30,27371.75,27390.55,18.8,564.0,609208.5
SHORT,2019-02-07 12:00:00+05:30,2019-02-08 13:35:00+05:30,27390.55,27361.3,29.25,877.5,610086.0
LONG,2019-02-08 13:35:00+05:30,2019-02-08 15:10:00+05:30,27361.3,27275.45,-85.85,-2575.5,607510.5
SHORT,2019-02-08 15:10:00+05:30,2019-02-11 12:20:00+05:30,27275.45,27286.65,-11.2,-336.0,607174.5
LONG,2019-02-11 12:20:00+05:30,2019-02-12 14:40:00+05:30,27286.65,27096.5,-190.15,-5704.5,601470.0
SHORT,2019-02-12 14:40:00+05:30,2019-02-14 14:05:00+05:30,27096.5,27005.4,91.1,2733.0,604203.0
LONG,2019-02-14 14:05:00+05:30,2019-02-15 09:35:00+05:30,27005.4,26844.25,-161.15,-4834.5,599368.5
SHORT,2019-02-15 09:35:00+05:30,2019-02-15 14:05:00+05:30,26844.25,26789.3,54.95,1648.5,601017.0
LONG,2019-02-15 14:05:00+05:30,2019-02-18 14:45:00+05:30,26789.3,26684.9,-104.4,-3132.0,597885.0
SHORT,2019-02-18 14:45:00+05:30,2019-02-19 09:25:00+05:30,26684.9,26765.1,-80.2,-2406.0,595479.0
LONG,2019-02-19 09:25:00+05:30,2019-02-19 14:40:00+05:30,26765.1,26856.4,91.3,2739.0,598218.0
SHORT,2019-02-19 14:40:00+05:30,2019-02-20 09:20:00+05:30,26856.4,26861.35,-4.95,-148.5,598069.5
LONG,2019-02-20 09:20:00+05:30,2019-02-20 14:10:00+05:30,26861.35,26764.7,-96.65,-2899.5,595170.0
SHORT,2019-02-20 14:10:00+05:30,2019-02-20 15:00:00+05:30,26764.7,26930.4,-165.7,-4971.0,590199.0
LONG,2019-02-20 15:00:00+05:30,2019-02-22 09:15:00+05:30,26930.4,26956.75,26.35,790.5,590989.5
SHORT,2019-02-22 09:15:00+05:30,2019-02-25 09:15:00+05:30,26956.75,27002.7,-45.95,-1378.5,589611.0
LONG,2019-02-25 09:15:00+05:30,2019-02-26 09:15:00+05:30,27002.7,26884.3,-118.4,-3552.0,586059.0
SHORT,2019-02-26 09:15:00+05:30,2019-02-26 11:45:00+05:30,26884.3,26940.75,-56.45,-1693.5,584365.5
LONG,2019-02-26 11:45:00+05:30,2019-02-26 15:05:00+05:30,26940.75,26949.6,8.85,265.5,584631.0
SHORT,2019-02-26 15:05:00+05:30,2019-02-27 09:15:00+05:30,26949.6,27135.15,-185.55,-5566.5,579064.5
LONG,2019-02-27 09:15:00+05:30,2019-02-27 11:25:00+05:30,27135.15,27053.45,-81.7,-2451.0,576613.5
SHORT,2019-02-27 11:25:00+05:30,2019-03-01 09:15:00+05:30,27053.45,26988.85,64.6,1938.0,578551.5
LONG,2019-03-01 09:15:00+05:30,2019-03-01 12:45:00+05:30,26988.85,26968.15,-20.7,-621.0,577930.5
SHORT,2019-03-01 12:45:00+05:30,2019-03-01 15:00:00+05:30,26968.15,27060.5,-92.35,-2770.5,575160.0
LONG,2019-03-01 15:00:00+05:30,2019-03-06 13:00:00+05:30,27060.5,27527.7,467.2,14016.0,589176.0
SHORT,2019-03-06 13:00:00+05:30,2019-03-06 15:00:00+05:30,27527.7,27634.2,-106.5,-3195.0,585981.0
LONG,2019-03-06 15:00:00+05:30,2019-03-08 09:40:00+05:30,27634.2,27669.0,34.8,1044.0,587025.0
SHORT,2019-03-08 09:40:00+05:30,2019-03-08 11:30:00+05:30,27669.0,27798.3,-129.3,-3879.0,583146.0
LONG,2019-03-08 11:30:00+05:30,2019-03-08 13:20:00+05:30,27798.3,27679.8,-118.5,-3555.0,579591.0
SHORT,2019-03-08 13:20:00+05:30,2019-03-11 09:15:00+05:30,27679.8,27897.55,-217.75,-6532.5,573058.5
LONG,2019-03-11 09:15:00+05:30,2019-03-14 13:00:00+05:30,27897.55,28856.7,959.15,28774.5,601833.0
SHORT,2019-03-14 13:00:00+05:30,2019-03-14 14:25:00+05:30,28856.7,29015.35,-158.65,-4759.5,597073.5
LONG,2019-03-14 14:25:00+05:30,2019-03-15 15:05:00+05:30,29015.35,29355.4,340.05,10201.5,607275.0
SHORT,2019-03-15 15:05:00+05:30,2019-03-18 09:15:00+05:30,29355.4,29725.45,-370.05,-11101.5,596173.5
LONG,2019-03-18 09:15:00+05:30,2019-03-18 10:40:00+05:30,29725.45,29471.05,-254.4,-7632.0,588541.5
SHORT,2019-03-18 10:40:00+05:30,2019-03-18 15:20:00+05:30,29471.05,29646.2,-175.15,-5254.5,583287.0
LONG,2019-03-18 15:20:00+05:30,2019-03-20 09:30:00+05:30,29646.2,29649.55,3.35,100.5,583387.5
SHORT,2019-03-20 09:30:00+05:30,2019-03-20 14:05:00+05:30,29649.55,29792.85,-143.3,-4299.0,579088.5
LONG,2019-03-20 14:05:00+05:30,2019-03-22 10:35:00+05:30,29792.85,29764.15,-28.7,-861.0,578227.5
SHORT,2019-03-22 10:35:00+05:30,2019-03-26 09:15:00+05:30,29764.15,29344.0,420.15,12604.5,590832.0
LONG,2019-03-26 09:15:00+05:30,2019-03-27 13:45:00+05:30,29344.0,29922.25,578.25,17347.5,608179.5
SHORT,2019-03-27 13:45:00+05:30,2019-03-28 12:35:00+05:30,29922.25,30240.55,-318.3,-9549.0,598630.5
LONG,2019-03-28 12:35:00+05:30,2019-04-01 14:40:00+05:30,30240.55,30494.1,253.55,7606.5,606237.0
SHORT,2019-04-01 14:40:00+05:30,2019-04-02 15:15:00+05:30,30494.1,30416.45,77.65,2329.5,608566.5
LONG,2019-04-02 15:15:00+05:30,2019-04-03 14:05:00+05:30,30416.45,30328.6,-87.85,-2635.5,605931.0
SHORT,2019-04-03 14:05:00+05:30,2019-04-04 12:15:00+05:30,30328.6,30168.6,160.0,4800.0,610731.0
LONG,2019-04-04 12:15:00+05:30,2019-04-04 14:15:00+05:30,30168.6,29926.8,-241.8,-7254.0,603477.0
SHORT,2019-04-04 14:15:00+05:30,2019-04-05 09:25:00+05:30,29926.8,30098.95,-172.15,-5164.5,598312.5
LONG,2019-04-05 09:25:00+05:30,2019-04-05 11:20:00+05:30,30098.95,29892.4,-206.55,-6196.5,592116.0
SHORT,2019-04-05 11:20:00+05:30,2019-04-05 13:15:00+05:30,29892.4,30009.45,-117.05,-3511.5,588604.5
LONG,2019-04-05 13:15:00+05:30,2019-04-08 13:10:00+05:30,30009.45,30021.9,12.45,373.5,588978.0
SHORT,2019-04-08 13:10:00+05:30,2019-04-09 12:50:00+05:30,30021.9,29837.5,184.4,5532.0,594510.0
LONG,2019-04-09 12:50:00+05:30,2019-04-10 11:35:00+05:30,29837.5,29955.95,118.45,3553.5,598063.5
SHORT,2019-04-10 11:35:00+05:30,2019-04-11 13:15:00+05:30,29955.95,29819.95,136.0,4080.0,602143.5
LONG,2019-04-11 13:15:00+05:30,2019-04-11 14:10:00+05:30,29819.95,29670.4,-149.55,-4486.5,597657.0
SHORT,2019-04-11 14:10:00+05:30,2019-04-12 09:25:00+05:30,29670.4,29824.45,-154.05,-4621.5,593035.5
LONG,2019-04-12 09:25:00+05:30,2019-04-15 13:25:00+05:30,29824.45,30062.0,237.55,7126.5,600162.0
SHORT,2019-04-15 13:25:00+05:30,2019-04-16 09:15:00+05:30,30062.0,30301.55,-239.55,-7186.5,592975.5
LONG,2019-04-16 09:15:00+05:30,2019-04-18 09:40:00+05:30,30301.55,30453.55,152.0,4560.0,597535.5
SHORT,2019-04-18 09:40:00+05:30,2019-04-18 14:15:00+05:30,30453.55,30445.6,7.95,238.5,597774.0
LONG,2019-04-18 14:15:00+05:30,2019-04-18 15:00:00+05:30,30445.6,30321.6,-124.0,-3720.0,594054.0
SHORT,2019-04-18 15:00:00+05:30,2019-04-23 09:15:00+05:30,30321.6,29835.65,485.95,14578.5,608632.5
LONG,2019-04-23 09:15:00+05:30,2019-04-23 12:30:00+05:30,29835.65,29712.55,-123.1,-3693.0,604939.5
SHORT,2019-04-23 12:30:00+05:30,2019-04-24 13:55:00+05:30,29712.55,29613.8,98.75,2962.5,607902.0
LONG,2019-04-24 13:55:00+05:30,2019-04-25 12:25:00+05:30,29613.8,29928.05,314.25,9427.5,617329.5
SHORT,2019-04-25 12:25:00+05:30,2019-04-26 13:55:00+05:30,29928.05,29848.35,79.7,2391.0,619720.5
LONG,2019-04-26 13:55:00+05:30,2019-04-30 09:15:00+05:30,29848.35,29784.0,-64.35,-1930.5,617790.0
SHORT,2019-04-30 09:15:00+05:30,2019-04-30 15:05:00+05:30,29784.0,29807.3,-23.3,-699.0,617091.0
LONG,2019-04-30 15:05:00+05:30,2019-05-02 13:10:00+05:30,29807.3,29729.65,-77.65,-2329.5,614761.5
